recording_file,word,phoneme,phoneme_index,start_time,end_time,duration,duration_ratio,gop_score,gop_gap,max_posterior_phoneme,energy_mean,error_type,label_confidence,label_source
00a91b1d135d4f6fb148a7b1afecc716.wav,If,f,1,16.584,16.624,0.04,0.444,-6.1894,1.2096,<pad>,0.007857,distortion,0.55,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,you,j,0,16.664,16.7173,0.0533,1.067,-0.4115,0.0,j,0.211258,correct,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,you,u,1,16.7173,16.7707,0.0533,0.667,-8.0478,4.1067,<pad>,0.227312,substitution,0.911,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,you,ː,2,16.7707,16.824,0.0533,0.667,-0.0013,0.0,<pad>,0.087583,correct,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,take,t,0,16.884,16.934,0.05,0.833,-10.6953,10.6949,<pad>,0.129616,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,take,e,1,16.934,16.984,0.05,0.625,-10.9198,6.5921,<pad>,0.119597,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,take,ɪ,2,16.984,17.034,0.05,0.625,-11.4529,11.4524,<pad>,0.072274,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,take,k,3,17.034,17.084,0.05,0.714,-6.4786,6.4766,<pad>,0.000382,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,care,k,0,17.144,17.231,0.087,1.243,-12.2782,10.012,<pad>,0.158822,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,care,ɛ,1,17.231,17.318,0.087,1.088,-13.81,13.8099,<pad>,0.108605,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,care,ɹ,2,17.318,17.405,0.087,1.088,-5.7379,5.6817,<pad>,0.067705,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,of,ʌ,0,17.485,17.525,0.04,0.571,-8.6021,8.5994,<pad>,0.020015,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,of,v,1,17.525,17.565,0.04,0.571,-4.3634,1.3565,<pad>,0.009933,distortion,0.55,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,your,j,0,17.605,17.6583,0.0533,1.067,-0.4404,0.0,j,0.156663,correct,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,your,ʊ,1,17.6583,17.7117,0.0533,0.667,-11.232,4.9677,<pad>,0.148772,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,your,ɹ,2,17.7117,17.765,0.0533,0.667,-6.4908,6.4848,<pad>,0.073796,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,"body,",b,0,17.805,17.873,0.068,1.36,-6.1946,0.0,b,0.135988,correct,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,"body,",ɑ,1,17.873,17.941,0.068,0.85,-17.6322,17.6322,<pad>,0.115844,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,"body,",ː,2,17.941,18.009,0.068,0.85,-0.0002,0.0,<pad>,0.03158,correct,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,"body,",d,3,18.009,18.077,0.068,1.36,-7.4043,2.6442,<pad>,0.07753,distortion,0.564,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,"body,",i,4,18.077,18.145,0.068,0.85,-8.393,8.1944,<pad>,0.054115,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,your,j,0,18.525,18.5853,0.0603,1.207,-2.2254,0.0555,<pad>,0.131399,correct,0.936,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,your,ʊ,1,18.5853,18.6457,0.0603,0.754,-12.8076,8.4552,<pad>,0.188855,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,your,ɹ,2,18.6457,18.706,0.0603,0.754,-6.4962,6.4751,<pad>,0.092888,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,life,l,0,18.786,18.851,0.065,1.083,-8.3577,7.8006,<pad>,0.154696,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,life,a,1,18.851,18.916,0.065,0.812,-13.4394,13.4394,<pad>,0.074187,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,life,ɪ,2,18.916,18.981,0.065,0.812,-8.3522,8.3494,<pad>,0.059381,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,life,f,3,18.981,19.046,0.065,0.722,-11.703,11.7029,<pad>,0.005276,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,become,b,0,19.146,19.21,0.064,1.28,-11.7245,8.8436,<pad>,0.181881,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,become,ɪ,1,19.21,19.274,0.064,0.8,-12.5842,12.5838,<pad>,0.008458,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,become,k,2,19.274,19.338,0.064,0.914,-8.1763,5.0016,<pad>,0.150011,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,become,ʌ,3,19.338,19.402,0.064,0.914,-7.4714,5.0837,<pad>,0.143318,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,become,m,4,19.402,19.466,0.064,0.914,-3.714,1.4353,<pad>,0.076095,distortion,0.55,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,much,m,0,19.526,19.576,0.05,0.714,-7.6331,3.7829,<pad>,0.119918,substitution,0.878,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,much,ʌ,1,19.576,19.626,0.05,0.714,-13.8587,13.8586,<pad>,0.085198,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,much,t,2,19.626,19.676,0.05,0.833,-6.5985,6.5957,<pad>,0.006262,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,much,ʃ,3,19.676,19.726,0.05,0.5,-10.6899,10.4106,<pad>,0.042692,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,better.,b,0,19.826,19.8963,0.0702,1.405,-13.4103,9.7533,<pad>,0.116461,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,better.,ɛ,1,19.8963,19.9665,0.0702,0.878,-12.2311,12.2305,<pad>,0.016759,substitution,0.95,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,better.,ɾ,2,19.9665,20.0367,0.0702,0.878,-4.1137,2.7608,<pad>,0.074891,distortion,0.576,rule_based_v1
00a91b1d135d4f6fb148a7b1afecc716.wav,better.,ɚ,3,20.0367,20.107,0.0702,0.878,-6.5272,3.5621,<pad>,0.03742,substitution,0.856,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,The,ð,0,0.191,0.251,0.06,1.0,-7.4688,5.1899,<pad>,0.121917,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,The,ə,1,0.251,0.311,0.06,1.0,-6.4945,3.8478,<pad>,0.117444,substitution,0.885,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,squirrel,s,0,0.351,0.4077,0.0567,0.567,-10.8116,10.8115,<pad>,0.013495,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,squirrel,k,1,0.4077,0.4643,0.0567,0.81,-5.809,2.3266,<pad>,0.051041,distortion,0.533,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,squirrel,w,2,0.4643,0.521,0.0567,1.133,-2.254,1.2736,<pad>,0.156526,distortion,0.55,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,squirrel,ɜ,3,0.521,0.5777,0.0567,0.708,-14.1672,9.8401,<pad>,0.166941,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,squirrel,ː,4,0.5777,0.6343,0.0567,0.708,-0.0172,0.0,<pad>,0.165371,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,squirrel,l,5,0.6343,0.691,0.0567,0.944,-6.1173,5.8607,<pad>,0.02994,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,k,0,0.731,0.7835,0.0525,0.75,-5.064,0.0603,<pad>,0.009225,correct,0.935,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,w,1,0.7835,0.836,0.0525,1.05,-1.1036,0.0,w,0.150805,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,a,2,0.836,0.8885,0.0525,0.656,-7.5834,2.7598,w,0.160082,distortion,0.576,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,ɪ,3,0.8885,0.941,0.0525,0.656,-16.2642,16.2642,<pad>,0.151516,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,ə,4,0.941,0.9935,0.0525,0.875,-12.9611,12.9546,<pad>,0.12917,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,t,5,0.9935,1.046,0.0525,0.875,-6.9461,4.4661,<pad>,0.04055,substitution,0.947,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,l,6,1.046,1.0985,0.0525,0.875,-7.2551,6.904,<pad>,0.09279,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,quietly,i,7,1.0985,1.151,0.0525,0.656,-9.2569,8.8974,t,0.064955,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,climbed,k,0,1.231,1.2845,0.0535,0.764,-10.5033,10.5026,<pad>,0.008102,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,climbed,l,1,1.2845,1.338,0.0535,0.892,-0.5808,0.0,l,0.092373,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,climbed,a,2,1.338,1.3915,0.0535,0.669,-8.3945,3.4678,<pad>,0.113576,substitution,0.847,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,climbed,ɪ,3,1.3915,1.445,0.0535,0.669,-15.3399,15.3397,<pad>,0.100731,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,climbed,m,4,1.445,1.4985,0.0535,0.764,-13.7987,13.7987,<pad>,0.073926,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,climbed,d,5,1.4985,1.552,0.0535,1.07,-15.5331,15.533,<pad>,0.050658,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,through,θ,0,1.592,1.637,0.045,0.5,-15.1961,15.196,<pad>,0.009863,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,through,ɹ,1,1.637,1.682,0.045,0.562,-5.7642,1.0676,<pad>,0.010973,distortion,0.55,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,through,u,2,1.682,1.727,0.045,0.562,-7.4498,4.8826,ɹ,0.100827,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,through,ː,3,1.727,1.772,0.045,0.562,-0.0013,0.0,<pad>,0.051373,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,the,ð,0,1.792,1.832,0.04,0.667,-5.8362,2.8262,<pad>,0.122349,distortion,0.583,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,the,ə,1,1.832,1.872,0.04,0.667,-9.5586,9.5577,<pad>,0.07767,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,rural,ɹ,0,1.912,1.952,0.04,0.5,-1.5377,0.0,ɹ,0.081618,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,rural,ʊ,1,1.952,1.992,0.04,0.5,-11.1091,6.6282,<pad>,0.106415,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,rural,ɹ,2,1.992,2.032,0.04,0.5,-8.5434,8.5405,<pad>,0.108442,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,rural,ɹ,3,2.032,2.072,0.04,0.5,-3.3228,0.1922,<pad>,0.098517,correct,0.902,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,rural,ə,4,2.072,2.112,0.04,0.667,-8.022,7.9611,<pad>,0.085794,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,rural,l,5,2.112,2.152,0.04,0.667,-8.737,8.736,<pad>,0.076196,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,n,0,2.172,2.2295,0.0575,0.958,-5.542,0.7956,<pad>,0.092443,correct,0.751,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,e,1,2.2295,2.287,0.0575,0.719,-9.9731,4.8731,<pad>,0.084149,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,ɪ,2,2.287,2.3445,0.0575,0.719,-11.7782,11.7781,<pad>,0.035248,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,b,3,2.3445,2.402,0.0575,1.15,-12.6613,12.6613,<pad>,0.083984,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,ɚ,4,2.402,2.4595,0.0575,0.719,-5.2193,0.0,ɚ,0.032213,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,h,5,2.4595,2.517,0.0575,0.958,-13.1418,13.1417,<pad>,0.077416,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,ʊ,6,2.517,2.5745,0.0575,0.719,-13.0726,12.0454,<pad>,0.06674,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,neighborhood.,d,7,2.5745,2.632,0.0575,1.15,-11.0111,8.7213,<pad>,0.031531,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,She,ʃ,0,3.672,3.7057,0.0337,0.337,-0.2029,0.0,ʃ,0.074642,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,She,i,1,3.7057,3.7393,0.0337,0.421,-12.4897,12.4896,<pad>,0.122775,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,She,ː,2,3.7393,3.773,0.0337,0.421,-0.0001,0.0,<pad>,0.154985,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,bought,b,0,3.813,3.858,0.045,0.9,-4.3619,0.0,b,0.148077,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,bought,ɔ,1,3.858,3.903,0.045,0.562,-7.0295,2.9989,<pad>,0.277959,distortion,0.6,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,bought,ː,2,3.903,3.948,0.045,0.562,-0.0001,0.0,<pad>,0.174654,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,bought,t,3,3.948,3.993,0.045,0.75,-4.2009,1.3123,<pad>,0.148052,distortion,0.55,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,a,e,0,4.013,4.033,0.02,0.25,-10.8554,10.8377,<pad>,0.018447,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,a,ɪ,1,4.033,4.053,0.02,0.25,-11.9167,11.9162,<pad>,0.001683,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,k,0,4.113,4.1641,0.0511,0.73,-11.2743,11.274,<pad>,0.042606,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,ʌ,1,4.1641,4.2152,0.0511,0.73,-4.8743,0.8233,<pad>,0.147336,correct,0.744,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,m,2,4.2152,4.2663,0.0511,0.73,-5.0684,5.021,<pad>,0.072668,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,f,3,4.2663,4.3174,0.0511,0.568,-9.5734,7.7119,m,0.005933,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,t,4,4.3174,4.3686,0.0511,0.852,-7.8832,6.5002,f,0.021665,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,ə,5,4.3686,4.4197,0.0511,0.852,-8.3882,8.3844,<pad>,0.11017,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,b,6,4.4197,4.4708,0.0511,1.022,-10.0651,6.8292,t,0.042118,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,ə,7,4.4708,4.5219,0.0511,0.852,-4.459,3.0122,<pad>,0.132611,substitution,0.801,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,comfortable,l,8,4.5219,4.573,0.0511,0.852,-10.425,6.6655,b,0.041619,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,pair,p,0,4.613,4.6797,0.0667,1.111,-9.0976,5.2689,<pad>,0.012097,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,pair,ɛ,1,4.6797,4.7463,0.0667,0.833,-8.2018,4.733,<pad>,0.11163,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,pair,ɹ,2,4.7463,4.813,0.0667,0.833,-12.3076,12.3076,<pad>,0.112292,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,of,ʌ,0,4.833,4.863,0.03,0.429,-5.1166,5.1087,<pad>,0.028983,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,of,v,1,4.863,4.893,0.03,0.429,-14.3354,14.3354,<pad>,0.002149,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,clothes,k,0,4.973,5.0363,0.0633,0.905,-10.4909,10.4905,<pad>,0.008202,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,clothes,l,1,5.0363,5.0997,0.0633,1.056,-1.5083,0.0,l,0.123252,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,clothes,o,2,5.0997,5.163,0.0633,0.792,-12.1753,9.0132,<pad>,0.178299,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,clothes,ʊ,3,5.163,5.2263,0.0633,0.792,-15.2159,15.2159,<pad>,0.097497,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,clothes,ð,4,5.2263,5.2897,0.0633,1.056,-14.3226,14.3224,<pad>,0.058644,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,clothes,z,5,5.2897,5.353,0.0633,0.792,-6.3888,5.504,<pad>,0.016121,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,at,æ,0,5.413,5.453,0.04,0.444,-6.4115,2.5662,<pad>,0.092073,distortion,0.557,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,at,t,1,5.453,5.493,0.04,0.667,-1.8171,0.4411,<pad>,0.0043,correct,0.84,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,the,ð,0,5.513,5.553,0.04,0.667,-3.4441,0.0,ð,0.082551,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,the,ə,1,5.553,5.593,0.04,0.667,-4.4993,1.4281,<pad>,0.060419,distortion,0.55,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,d,0,5.633,5.678,0.045,0.9,-6.7975,1.7541,dʒ,0.065421,distortion,0.55,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,ʒ,1,5.678,5.723,0.045,0.563,-10.9107,10.8914,<pad>,0.140659,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,u,2,5.723,5.768,0.045,0.563,-9.3473,5.8813,<pad>,0.122301,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,ː,3,5.768,5.813,0.045,0.563,-0.0004,0.0,<pad>,0.100636,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,ə,4,5.813,5.858,0.045,0.75,-5.4049,4.6991,<pad>,0.076528,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,l,5,5.858,5.903,0.045,0.75,-6.6894,6.6778,<pad>,0.071771,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,ɹ,6,5.903,5.948,0.045,0.563,-0.1513,0.0,ɹ,0.080746,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,jewelry,i,7,5.948,5.993,0.045,0.563,-5.5158,1.2291,<pad>,0.039242,distortion,0.55,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,store.,s,0,6.053,6.1172,0.0642,0.642,-12.3697,12.3693,<pad>,0.022195,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,store.,t,1,6.1172,6.1814,0.0642,1.07,-6.7162,2.2558,<pad>,0.09423,distortion,0.526,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,store.,ɔ,2,6.1814,6.2456,0.0642,0.802,-16.5833,16.5833,<pad>,0.074036,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,store.,ː,3,6.2456,6.3098,0.0642,0.802,-0.0,0.0,<pad>,0.060842,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,store.,ɹ,4,6.3098,6.374,0.0642,0.802,-7.8926,7.8917,<pad>,0.039979,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,The,ð,0,7.394,7.444,0.05,0.833,-0.3812,0.0,ð,0.166241,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,The,ə,1,7.444,7.494,0.05,0.833,-5.3572,1.4581,<pad>,0.117698,distortion,0.55,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,sixth,s,0,7.534,7.582,0.048,0.48,-2.6371,0.0,s,0.034737,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,sixth,ɪ,1,7.582,7.63,0.048,0.6,-9.9101,9.9095,<pad>,0.178668,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,sixth,k,2,7.63,7.678,0.048,0.686,-10.9553,6.7201,<pad>,0.027479,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,sixth,s,3,7.678,7.726,0.048,0.48,-13.7696,13.7696,<pad>,0.029393,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,sixth,θ,4,7.726,7.774,0.048,0.533,-11.4336,7.2966,<pad>,0.024376,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,athlete,æ,0,7.914,7.974,0.06,0.667,-13.9207,13.9206,<pad>,0.115007,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,athlete,θ,1,7.974,8.034,0.06,0.667,-15.749,15.749,<pad>,0.003914,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,athlete,l,2,8.034,8.094,0.06,1.0,-4.6791,0.5125,<pad>,0.061036,correct,0.822,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,athlete,i,3,8.094,8.154,0.06,0.75,-6.3902,3.2867,<pad>,0.123544,substitution,0.829,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,athlete,ː,4,8.154,8.214,0.06,0.75,-0.0001,0.0,<pad>,0.073478,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,athlete,t,5,8.214,8.274,0.06,1.0,-3.6574,1.846,<pad>,0.005154,distortion,0.585,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,s,0,8.334,8.3961,0.0621,0.621,-3.4634,0.92,<pad>,0.093001,correct,0.72,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,ə,1,8.3961,8.4582,0.0621,1.035,-12.2975,12.2974,<pad>,0.011786,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,k,2,8.4582,8.5203,0.0621,0.887,-5.4797,2.2835,<pad>,0.030322,distortion,0.528,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,s,3,8.5203,8.5824,0.0621,0.621,-3.8154,0.0,s,0.100931,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,ɛ,4,8.5824,8.6445,0.0621,0.776,-9.4298,6.2203,<pad>,0.142359,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,s,5,8.6445,8.7066,0.0621,0.621,-6.5915,3.0164,<pad>,0.034965,substitution,0.802,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,f,6,8.7066,8.7687,0.0621,0.69,-10.8878,10.8611,<pad>,0.004023,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,ə,7,8.7687,8.8308,0.0621,1.035,-7.5402,2.7542,<pad>,0.091655,distortion,0.575,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,l,8,8.8308,8.8929,0.0621,1.035,-5.9349,4.0957,<pad>,0.098562,substitution,0.91,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,successfully,i,9,8.8929,8.955,0.0621,0.776,-8.1282,5.3547,<pad>,0.080869,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,solved,s,0,9.015,9.055,0.04,0.4,-2.4225,0.0,s,0.031545,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,solved,ɑ,1,9.055,9.095,0.04,0.5,-14.2465,14.2455,<pad>,0.109599,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,solved,ː,2,9.095,9.135,0.04,0.5,-0.6902,-2.6941,<pad>,0.167962,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,solved,l,3,9.135,9.175,0.04,0.667,-7.0488,7.0438,<pad>,0.138167,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,solved,v,4,9.175,9.215,0.04,0.571,-6.3471,6.1464,<pad>,0.052865,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,solved,d,5,9.215,9.255,0.04,0.8,-1.7672,0.0,d,0.001985,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,the,ð,0,9.295,9.335,0.04,0.667,-5.7644,2.6817,ə,0.077846,distortion,0.568,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,the,ə,1,9.335,9.375,0.04,0.667,-11.6525,11.6523,<pad>,0.046661,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,statistical,s,0,9.395,9.4495,0.0545,0.545,-7.2776,7.2747,<pad>,0.011679,substitution,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,statistical,t,1,9.4495,9.5041,0.0545,0.909,-2.9909,0.0,t,0.08259,correct,0.95,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,statistical,ɐ,2,9.5041,9.5586,0.0545,0.682,-6.6784,2.9665,<pad>,0.022277,distortion,0.597,rule_based_v1
06e8d1497418467d95880a5d4625132b.wav,statistical,t,3,9.5586,9.6132,0.0545,0.909,-8.8931,8.8928,<pad>,0.051422,substitution,0.95,rule_based_v1
